644,1,397550
645,1,906750
646,1,310850
647,1,534875
648,1,200460
649,1,68320
650,1,127050
651,1,167145
652,1,462500
653,1,36660
654,1,311750
655,1,536700
656,1,168720
657,1,109200
658,1,58440
659,1,201010
660,1,430505
661,1,246885
662,1,437400
663,1,240640
664,1,921600
665,1,196350
666,1,74520
667,1,33550
668,1,115350
669,1,21440
670,1,318770
671,1,64150
672,1,318000
673,1,193660
674,1,450060
675,1,515700
676,1,86350
677,1,566800
678,1,532800
679,1,832590
680,1,273800
681,1,82260
682,1,49560
683,1,781275
684,1,682510
685,1,301070
686,1,332100
687,1,311250
688,1,757500
689,1,56750
690,1,597120
691,1,421860
692,1,232275
693,1,339500
694,1,388520
695,1,336005
696,1,288850
697,1,612635
698,1,168570
699,1,4000
700,1,473265
701,1,148750
702,1,578200
703,1,264500
704,1,72380
705,1,7650
706,1,49150
707,1,113000
708,1,235000
709,1,287010
710,1,328350
711,1,198000
712,1,26120
713,1,5800
714,1,318565
715,1,101700
716,1,175500
717,1,145250
718,1,192395
719,1,72020
720,1,226400
721,1,127160
722,1,239050
723,1,7200
724,1,107100
725,1,300750
726,1,8290
727,1,335575
728,1,108500
729,1,109450
730,1,53210
731,1,341750
732,1,773280
733,1,154700
734,1,801000
735,1,233210
736,1,260820
737,1,695280
738,1,134375
739,1,68760
740,1,30360
741,1,24130
742,1,235250
743,1,147940
744,1,372900
745,1,80750
746,1,62370
747,1,17600
748,1,615000
749,1,111000
750,1,54000
751,1,399200
752,1,70730
753,1,62620
754,1,473375
755,1,171300
756,1,929720
757,1,53670
758,1,21330
759,1,71385
760,1,35040
761,1,124800
762,1,806400
763,1,510850
764,1,319275
765,1,46210
766,1,457000
767,1,531300
768,1,60775
769,1,39900
770,1,20720
771,1,50400
772,1,364150
773,1,85200
774,1,119000
775,1,377400
776,1,415550
777,1,106720
778,1,418000
779,1,322470
780,1,402385
781,1,209385
782,1,516810
783,1,857150
784,1,28000
785,1,56260
786,1,315150
787,1,308875
788,1,61840
789,1,126300
790,1,89340
791,1,18670
792,1,233255
793,1,40600
794,1,326350
795,1,628400
796,1,981000
797,1,242500
798,1,103550
