308,basegame,2462.7,1070.0
309,basegame,605.2,5.7
310,basegame,3024.2,32.9
311,basegame,0.0,493.4
312,basegame,111.2,230.8
313,basegame,17.9,3910.8
314,basegame,20.6,4696.1
315,basegame,925.2,9.8
316,basegame,8866.2,25.1
317,basegame,0.4,204.2
318,basegame,1140.4,16.0
319,basegame,63.6,261.5
320,basegame,327.5,376.3
321,basegame,236.5,2.3
322,basegame,335.5,18.8
323,basegame,424.4,513.0
324,basegame,12.4,824.2
325,basegame,4.3,460.5
326,basegame,1127.9,3.0
327,basegame,1256.8,46.5
328,basegame,1.3,570.6
329,basegame,21.0,969.3
330,basegame,229.1,4.5
331,basegame,1.5,557.1
332,basegame,21.0,5659.5
333,basegame,166.3,39.1
334,basegame,86.6,157.9
335,basegame,3050.4,1179.3
336,basegame,2103.7,36.2
337,basegame,0.0,8946.6
338,basegame,475.0,3.5
339,basegame,37.4,1416.0
340,basegame,3594.8,55.2
341,basegame,32.0,398.8
342,basegame,0.5,7761.9
343,basegame,8.4,8634.1
344,basegame,25.6,2913.9
345,basegame,325.8,7.8
346,basegame,189.4,1134.4
347,basegame,59.0,8098.2
348,basegame,195.3,11.9
349,basegame,506.4,9.5
350,basegame,10.8,259.3
351,basegame,13.6,849.5
352,basegame,1336.0,266.8
353,basegame,225.3,47.6
354,basegame,566.7,37.6
355,basegame,31.6,1031.1
356,basegame,18.5,3694.0
357,basegame,878.7,83.7
358,basegame,552.1,115.3
359,basegame,401.7,145.0
360,basegame,362.9,247.9
361,basegame,257.8,1614.7
362,basegame,8.3,2539.7
363,basegame,2.5,2882.7
364,basegame,381.9,12.7
365,basegame,59.8,1298.8
366,basegame,2202.4,16.6
367,basegame,415.4,21.6
368,basegame,1808.5,1245.4
369,basegame,429.4,215.6
370,basegame,7.3,738.1
371,basegame,18.1,757.0
372,basegame,0.3,404.9
373,basegame,0.3,3012.0
374,basegame,337.4,18.5
375,basegame,250.2,113.7
376,basegame,1632.8,1.5
377,basegame,298.1,9.3
378,basegame,22.0,9797.5
379,basegame,2006.0,58.6
380,basegame,33.2,218.6
381,basegame,8.7,411.7
382,basegame,191.4,257.8
383,basegame,40.4,1979.9
384,basegame,869.2,26.9
385,basegame,363.1,16.3
386,basegame,23.1,233.6
387,basegame,357.6,35.1
388,basegame,38.0,1077.3
389,basegame,35.5,167.5
390,basegame,350.1,4752.5
391,basegame,269.5,2238.9
392,basegame,40.5,428.6
393,basegame,0.0,1575.8
394,basegame,957.9,20.8
395,basegame,347.6,26.6
396,basegame,7.7,4661.0
397,basegame,0.0,291.6
398,basegame,0.3,4007.7
399,basegame,452.8,80.5
400,basegame,782.4,4904.1
401,basegame,1.8,1673.9
402,basegame,39.0,646.3
403,basegame,80.8,179.0
404,basegame,395.9,6.0
405,basegame,0.4,2792.8
406,basegame,738.3,18.4
407,basegame,1907.5,76.1
408,basegame,11.7,443.5
409,basegame,207.0,14.8
410,basegame,25.1,8239.3
411,basegame,333.4,23.4
412,basegame,1217.8,347.6
413,basegame,1681.0,191.5
414,basegame,4870.5,531.1
415,basegame,11.5,598.2
416,basegame,261.5,33.0
417,basegame,38.6,428.2
418,basegame,8823.4,24.2
419,basegame,1.2,5765.7
420,basegame,258.8,222.7
421,basegame,391.9,29.5
422,basegame,713.9,8.4
423,basegame,0.0,206.9
424,basegame,0.0,1506.2
425,basegame,433.2,7421.9
426,basegame,419.3,4149.7
427,basegame,5.2,7018.7
428,basegame,330.4,41.8
